Date,Parameter ,Value,Approval Name,Grade Name
2021-05-29 16:35,47,160,APPROVED,UNSPECIFIED
2021-05-29 16:40,47,159,APPROVED,UNSPECIFIED
2021-05-29 16:45,47,159,APPROVED,UNSPECIFIED
2021-05-29 16:50,47,159,APPROVED,UNSPECIFIED
2021-05-29 16:55,47,159,APPROVED,UNSPECIFIED
2021-05-29 17:00,47,158,APPROVED,UNSPECIFIED
2021-05-29 17:05,47,158,APPROVED,UNSPECIFIED
2021-05-29 17:10,47,158,APPROVED,UNSPECIFIED
2021-05-29 17:15,47,158,APPROVED,UNSPECIFIED
2021-05-29 17:20,47,157,APPROVED,UNSPECIFIED
2021-05-29 17:25,47,157,APPROVED,UNSPECIFIED
2021-05-29 17:30,47,157,APPROVED,UNSPECIFIED
2021-05-29 17:35,47,156,APPROVED,UNSPECIFIED
2021-05-29 17:40,47,157,APPROVED,UNSPECIFIED
2021-05-29 17:45,47,156,APPROVED,UNSPECIFIED
2021-05-29 17:50,47,156,APPROVED,UNSPECIFIED
2021-05-29 17:55,47,156,APPROVED,UNSPECIFIED
2021-05-29 18:00,47,156,APPROVED,UNSPECIFIED
2021-05-29 18:05,47,155,APPROVED,UNSPECIFIED
2021-05-29 18:10,47,155,APPROVED,UNSPECIFIED
2021-05-29 18:15,47,155,APPROVED,UNSPECIFIED
2021-05-29 18:20,47,155,APPROVED,UNSPECIFIED
2021-05-29 18:25,47,154,APPROVED,UNSPECIFIED
2021-05-29 18:30,47,155,APPROVED,UNSPECIFIED
2021-05-29 18:35,47,155,APPROVED,UNSPECIFIED
2021-05-29 18:40,47,155,APPROVED,UNSPECIFIED
2021-05-29 18:45,47,155,APPROVED,UNSPECIFIED
2021-05-29 18:50,47,155,APPROVED,UNSPECIFIED
2021-05-29 18:55,47,155,APPROVED,UNSPECIFIED
2021-05-29 19:00,47,155,APPROVED,UNSPECIFIED
2021-05-29 19:05,47,154,APPROVED,UNSPECIFIED
2021-05-29 19:10,47,154,APPROVED,UNSPECIFIED
2021-05-29 19:15,47,154,APPROVED,UNSPECIFIED
2021-05-29 19:20,47,154,APPROVED,UNSPECIFIED
2021-05-29 19:25,47,154,APPROVED,UNSPECIFIED
2021-05-29 19:30,47,154,APPROVED,UNSPECIFIED
2021-05-29 19:35,47,154,APPROVED,UNSPECIFIED
2021-05-29 19:40,47,154,APPROVED,UNSPECIFIED
2021-05-29 19:45,47,154,APPROVED,UNSPECIFIED
2021-05-29 19:50,47,154,APPROVED,UNSPECIFIED
2021-05-29 19:55,47,154,APPROVED,UNSPECIFIED
2021-05-29 20:00,47,154,APPROVED,UNSPECIFIED
2021-05-29 20:05,47,155,APPROVED,UNSPECIFIED
2021-05-29 20:10,47,155,APPROVED,UNSPECIFIED
2021-05-29 20:15,47,154,APPROVED,UNSPECIFIED
2021-05-29 20:20,47,155,APPROVED,UNSPECIFIED
2021-05-29 20:25,47,155,APPROVED,UNSPECIFIED
2021-05-29 20:30,47,155,APPROVED,UNSPECIFIED
2021-05-29 20:35,47,154,APPROVED,UNSPECIFIED
2021-05-29 20:40,47,155,APPROVED,UNSPECIFIED
2021-05-29 20:45,47,154,APPROVED,UNSPECIFIED
2021-05-29 20:50,47,155,APPROVED,UNSPECIFIED
2021-05-29 20:55,47,155,APPROVED,UNSPECIFIED
2021-05-29 21:00,47,155,APPROVED,UNSPECIFIED
2021-05-29 21:05,47,155,APPROVED,UNSPECIFIED
2021-05-29 21:10,47,154,APPROVED,UNSPECIFIED
2021-05-29 21:15,47,154,APPROVED,UNSPECIFIED
2021-05-29 21:20,47,155,APPROVED,UNSPECIFIED
2021-05-29 21:25,47,155,APPROVED,UNSPECIFIED
2021-05-29 21:30,47,154,APPROVED,UNSPECIFIED
2021-05-29 21:35,47,155,APPROVED,UNSPECIFIED
2021-05-29 21:40,47,155,APPROVED,UNSPECIFIED
2021-05-29 21:45,47,155,APPROVED,UNSPECIFIED
2021-05-29 21:50,47,154,APPROVED,UNSPECIFIED
2021-05-29 21:55,47,155,APPROVED,UNSPECIFIED
2021-05-29 22:00,47,154,APPROVED,UNSPECIFIED
2021-05-29 22:05,47,155,APPROVED,UNSPECIFIED
2021-05-29 22:10,47,154,APPROVED,UNSPECIFIED
2021-05-29 22:15,47,155,APPROVED,UNSPECIFIED
2021-05-29 22:20,47,154,APPROVED,UNSPECIFIED
2021-05-29 22:25,47,154,APPROVED,UNSPECIFIED
2021-05-29 22:30,47,154,APPROVED,UNSPECIFIED
2021-05-29 22:35,47,154,APPROVED,UNSPECIFIED
2021-05-29 22:40,47,154,APPROVED,UNSPECIFIED
2021-05-29 22:45,47,154,APPROVED,UNSPECIFIED
2021-05-29 22:50,47,154,APPROVED,UNSPECIFIED
2021-05-29 22:55,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:00,47,153,APPROVED,UNSPECIFIED
2021-05-29 23:05,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:10,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:15,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:20,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:25,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:30,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:35,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:40,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:45,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:50,47,154,APPROVED,UNSPECIFIED
2021-05-29 23:55,47,154,APPROVED,UNSPECIFIED
2021-05-30 0:00,47,154,APPROVED,UNSPECIFIED
2021-05-30 0:05,47,153,APPROVED,UNSPECIFIED
2021-05-30 0:10,47,154,APPROVED,UNSPECIFIED
2021-05-30 0:15,47,153,APPROVED,UNSPECIFIED
2021-05-30 0:20,47,154,APPROVED,UNSPECIFIED
2021-05-30 0:25,47,154,APPROVED,UNSPECIFIED
2021-05-30 0:30,47,154,APPROVED,UNSPECIFIED
2021-05-30 0:35,47,154,APPROVED,UNSPECIFIED
2021-05-30 0:40,47,154,APPROVED,UNSPECIFIED
2021-05-30 0:45,47,154,APPROVED,UNSPECIFIED
2021-05-30 0:50,47,154,APPROVED,UNSPECIFIED
2021-05-30 0:55,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:00,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:05,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:10,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:15,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:20,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:25,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:30,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:35,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:40,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:45,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:50,47,154,APPROVED,UNSPECIFIED
2021-05-30 1:55,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:00,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:05,47,155,APPROVED,UNSPECIFIED
2021-05-30 2:10,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:15,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:20,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:25,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:30,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:35,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:40,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:45,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:50,47,154,APPROVED,UNSPECIFIED
2021-05-30 2:55,47,154,APPROVED,UNSPECIFIED
2021-05-30 3:00,47,154,APPROVED,UNSPECIFIED
2021-05-30 3:05,47,155,APPROVED,UNSPECIFIED
2021-05-30 3:10,47,155,APPROVED,UNSPECIFIED
2021-05-30 3:15,47,155,APPROVED,UNSPECIFIED
2021-05-30 3:20,47,155,APPROVED,UNSPECIFIED
2021-05-30 3:25,47,155,APPROVED,UNSPECIFIED
2021-05-30 3:30,47,155,APPROVED,UNSPECIFIED
2021-05-30 3:35,47,155,APPROVED,UNSPECIFIED
2021-05-30 3:40,47,155,APPROVED,UNSPECIFIED
2021-05-30 3:45,47,155,APPROVED,UNSPECIFIED
2021-05-30 3:50,47,155,APPROVED,UNSPECIFIED
2021-05-30 3:55,47,154,APPROVED,UNSPECIFIED
2021-05-30 4:00,47,155,APPROVED,UNSPECIFIED
2021-05-30 4:05,47,154,APPROVED,UNSPECIFIED
2021-05-30 4:10,47,154,APPROVED,UNSPECIFIED
2021-05-30 4:15,47,154,APPROVED,UNSPECIFIED
2021-05-30 4:20,47,155,APPROVED,UNSPECIFIED
2021-05-30 4:25,47,155,APPROVED,UNSPECIFIED
2021-05-30 4:30,47,155,APPROVED,UNSPECIFIED
2021-05-30 4:35,47,155,APPROVED,UNSPECIFIED
2021-05-30 4:40,47,155,APPROVED,UNSPECIFIED
2021-05-30 4:45,47,155,APPROVED,UNSPECIFIED
2021-05-30 4:50,47,155,APPROVED,UNSPECIFIED
2021-05-30 4:55,47,155,APPROVED,UNSPECIFIED
2021-05-30 5:00,47,155,APPROVED,UNSPECIFIED
2021-05-30 5:05,47,155,APPROVED,UNSPECIFIED
2021-05-30 5:10,47,155,APPROVED,UNSPECIFIED
2021-05-30 5:15,47,155,APPROVED,UNSPECIFIED
2021-05-30 5:20,47,155,APPROVED,UNSPECIFIED
2021-05-30 5:25,47,155,APPROVED,UNSPECIFIED
2021-05-30 5:30,47,156,APPROVED,UNSPECIFIED
2021-05-30 5:35,47,156,APPROVED,UNSPECIFIED
2021-05-30 5:40,47,155,APPROVED,UNSPECIFIED
2021-05-30 5:45,47,155,APPROVED,UNSPECIFIED
2021-05-30 5:50,47,156,APPROVED,UNSPECIFIED
2021-05-30 5:55,47,156,APPROVED,UNSPECIFIED
2021-05-30 6:00,47,156,APPROVED,UNSPECIFIED
2021-05-30 6:05,47,156,APPROVED,UNSPECIFIED
2021-05-30 6:10,47,155,APPROVED,UNSPECIFIED
2021-05-30 6:15,47,155,APPROVED,UNSPECIFIED
2021-05-30 6:20,47,156,APPROVED,UNSPECIFIED
2021-05-30 6:25,47,155,APPROVED,UNSPECIFIED
2021-05-30 6:30,47,155,APPROVED,UNSPECIFIED
2021-05-30 6:35,47,155,APPROVED,UNSPECIFIED
2021-05-30 6:40,47,155,APPROVED,UNSPECIFIED
2021-05-30 6:45,47,155,APPROVED,UNSPECIFIED
2021-05-30 6:50,47,155,APPROVED,UNSPECIFIED
2021-05-30 6:55,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:00,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:05,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:10,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:15,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:20,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:25,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:30,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:35,47,154,APPROVED,UNSPECIFIED
2021-05-30 7:40,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:45,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:50,47,155,APPROVED,UNSPECIFIED
2021-05-30 7:55,47,155,APPROVED,UNSPECIFIED
2021-05-30 8:00,47,155,APPROVED,UNSPECIFIED
2021-05-30 8:05,47,155,APPROVED,UNSPECIFIED
2021-05-30 8:10,47,155,APPROVED,UNSPECIFIED
2021-05-30 8:15,47,155,APPROVED,UNSPECIFIED
2021-05-30 8:20,47,155,APPROVED,UNSPECIFIED
2021-05-30 8:25,47,155,APPROVED,UNSPECIFIED
2021-05-30 8:30,47,155,APPROVED,UNSPECIFIED
2021-05-30 8:35,47,154,APPROVED,UNSPECIFIED
2021-05-30 8:40,47,154,APPROVED,UNSPECIFIED
2021-05-30 8:45,47,154,APPROVED,UNSPECIFIED
2021-05-30 8:50,47,154,APPROVED,UNSPECIFIED
2021-05-30 8:55,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:00,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:05,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:10,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:15,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:20,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:25,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:30,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:35,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:40,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:45,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:50,47,154,APPROVED,UNSPECIFIED
2021-05-30 9:55,47,154,APPROVED,UNSPECIFIED
2021-05-30 10:00,47,154,APPROVED,UNSPECIFIED
2021-05-30 10:05,47,154,APPROVED,UNSPECIFIED
2021-05-30 10:10,47,154,APPROVED,UNSPECIFIED
2021-05-30 10:15,47,154,APPROVED,UNSPECIFIED
2021-05-30 10:20,47,154,APPROVED,UNSPECIFIED
2021-05-30 10:25,47,154,APPROVED,UNSPECIFIED
2021-05-30 10:30,47,154,APPROVED,UNSPECIFIED
2021-05-30 10:35,47,154,APPROVED,UNSPECIFIED
2021-05-30 10:40,47,155,APPROVED,UNSPECIFIED
2021-05-30 10:45,47,155,APPROVED,UNSPECIFIED
2021-05-30 10:50,47,155,APPROVED,UNSPECIFIED
2021-05-30 10:55,47,155,APPROVED,UNSPECIFIED
2021-05-30 11:00,47,154,APPROVED,UNSPECIFIED
2021-05-30 11:05,47,154,APPROVED,UNSPECIFIED
2021-05-30 11:10,47,154,APPROVED,UNSPECIFIED
2021-05-30 11:15,47,154,APPROVED,UNSPECIFIED
2021-05-30 11:20,47,154,APPROVED,UNSPECIFIED
2021-05-30 11:25,47,154,APPROVED,UNSPECIFIED
2021-05-30 11:30,47,155,APPROVED,UNSPECIFIED
2021-05-30 11:35,47,154,APPROVED,UNSPECIFIED
2021-05-30 11:40,47,155,APPROVED,UNSPECIFIED
2021-05-30 11:45,47,155,APPROVED,UNSPECIFIED
2021-05-30 11:50,47,155,APPROVED,UNSPECIFIED
2021-05-30 11:55,47,155,APPROVED,UNSPECIFIED
2021-05-30 12:00,47,155,APPROVED,UNSPECIFIED
2021-05-30 12:05,47,154,APPROVED,UNSPECIFIED
2021-05-30 12:10,47,154,APPROVED,UNSPECIFIED
2021-05-30 12:15,47,154,APPROVED,UNSPECIFIED
2021-05-30 12:20,47,154,APPROVED,UNSPECIFIED
2021-05-30 12:25,47,155,APPROVED,UNSPECIFIED
2021-05-30 12:30,47,154,APPROVED,UNSPECIFIED
2021-05-30 12:35,47,154,APPROVED,UNSPECIFIED
2021-05-30 12:40,47,154,APPROVED,UNSPECIFIED
2021-05-30 12:45,47,154,APPROVED,UNSPECIFIED
2021-05-30 12:50,47,154,APPROVED,UNSPECIFIED
2021-05-30 12:55,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:00,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:05,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:10,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:15,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:20,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:25,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:30,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:35,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:40,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:45,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:50,47,154,APPROVED,UNSPECIFIED
2021-05-30 13:55,47,154,APPROVED,UNSPECIFIED
2021-05-30 14:00,47,154,APPROVED,UNSPECIFIED
2021-05-30 14:05,47,154,APPROVED,UNSPECIFIED
2021-05-30 14:10,47,154,APPROVED,UNSPECIFIED
2021-05-30 14:15,47,153,APPROVED,UNSPECIFIED
2021-05-30 14:20,47,153,APPROVED,UNSPECIFIED
2021-05-30 14:25,47,153,APPROVED,UNSPECIFIED
2021-05-30 14:30,47,153,APPROVED,UNSPECIFIED
2021-05-30 14:35,47,153,APPROVED,UNSPECIFIED
2021-05-30 14:40,47,153,APPROVED,UNSPECIFIED
2021-05-30 14:45,47,153,APPROVED,UNSPECIFIED
2021-05-30 14:50,47,153,APPROVED,UNSPECIFIED
2021-05-30 14:55,47,153,APPROVED,UNSPECIFIED
2021-05-30 15:00,47,152,APPROVED,UNSPECIFIED
2021-05-30 15:05,47,152,APPROVED,UNSPECIFIED
2021-05-30 15:10,47,152,APPROVED,UNSPECIFIED
2021-05-30 15:15,47,152,APPROVED,UNSPECIFIED
2021-05-30 15:20,47,152,APPROVED,UNSPECIFIED
2021-05-30 15:25,47,152,APPROVED,UNSPECIFIED
2021-05-30 15:30,47,151,APPROVED,UNSPECIFIED
2021-05-30 15:35,47,151,APPROVED,UNSPECIFIED
2021-05-30 15:40,47,151,APPROVED,UNSPECIFIED
2021-05-30 15:45,47,150,APPROVED,UNSPECIFIED
2021-05-30 15:50,47,150,APPROVED,UNSPECIFIED
2021-05-30 15:55,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:00,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:05,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:10,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:15,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:20,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:25,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:30,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:35,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:40,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:45,47,150,APPROVED,UNSPECIFIED
2021-05-30 16:50,47,151,APPROVED,UNSPECIFIED
2021-05-30 16:55,47,150,APPROVED,UNSPECIFIED
2021-05-30 17:00,47,151,APPROVED,UNSPECIFIED
2021-05-30 17:05,47,151,APPROVED,UNSPECIFIED
2021-05-30 17:10,47,151,APPROVED,UNSPECIFIED
2021-05-30 17:15,47,151,APPROVED,UNSPECIFIED
2021-05-30 17:20,47,151,APPROVED,UNSPECIFIED
2021-05-30 17:25,47,152,APPROVED,UNSPECIFIED
2021-05-30 17:30,47,151,APPROVED,UNSPECIFIED
2021-05-30 17:35,47,151,APPROVED,UNSPECIFIED
2021-05-30 17:40,47,151,APPROVED,UNSPECIFIED
2021-05-30 17:45,47,151,APPROVED,UNSPECIFIED
2021-05-30 17:50,47,151,APPROVED,UNSPECIFIED
2021-05-30 17:55,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:00,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:05,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:10,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:15,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:20,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:25,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:30,47,150,APPROVED,UNSPECIFIED
2021-05-30 18:35,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:40,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:45,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:50,47,151,APPROVED,UNSPECIFIED
2021-05-30 18:55,47,151,APPROVED,UNSPECIFIED
2021-05-30 19:00,47,151,APPROVED,UNSPECIFIED
2021-05-30 19:05,47,151,APPROVED,UNSPECIFIED
2021-05-30 19:10,47,151,APPROVED,UNSPECIFIED
2021-05-30 19:15,47,151,APPROVED,UNSPECIFIED
2021-05-30 19:20,47,152,APPROVED,UNSPECIFIED
2021-05-30 19:25,47,152,APPROVED,UNSPECIFIED
2021-05-30 19:30,47,152,APPROVED,UNSPECIFIED
2021-05-30 19:35,47,152,APPROVED,UNSPECIFIED
2021-05-30 19:40,47,152,APPROVED,UNSPECIFIED
2021-05-30 19:45,47,152,APPROVED,UNSPECIFIED
2021-05-30 19:50,47,152,APPROVED,UNSPECIFIED
2021-05-30 19:55,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:00,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:05,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:10,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:15,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:20,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:25,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:30,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:35,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:40,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:45,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:50,47,151,APPROVED,UNSPECIFIED
2021-05-30 20:55,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:00,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:05,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:10,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:15,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:20,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:25,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:30,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:35,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:40,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:45,47,151,APPROVED,UNSPECIFIED
2021-05-30 21:50,47,150,APPROVED,UNSPECIFIED
2021-05-30 21:55,47,150,APPROVED,UNSPECIFIED
2021-05-30 22:00,47,150,APPROVED,UNSPECIFIED
2021-05-30 22:05,47,150,APPROVED,UNSPECIFIED
2021-05-30 22:10,47,150,APPROVED,UNSPECIFIED
2021-05-30 22:15,47,149,APPROVED,UNSPECIFIED
2021-05-30 22:20,47,149,APPROVED,UNSPECIFIED
2021-05-30 22:25,47,149,APPROVED,UNSPECIFIED
2021-05-30 22:30,47,149,APPROVED,UNSPECIFIED
2021-05-30 22:35,47,149,APPROVED,UNSPECIFIED
2021-05-30 22:40,47,149,APPROVED,UNSPECIFIED
2021-05-30 22:45,47,149,APPROVED,UNSPECIFIED
2021-05-30 22:50,47,149,APPROVED,UNSPECIFIED
2021-05-30 22:55,47,149,APPROVED,UNSPECIFIED
2021-05-30 23:00,47,149,APPROVED,UNSPECIFIED
2021-05-30 23:05,47,150,APPROVED,UNSPECIFIED
2021-05-30 23:10,47,150,APPROVED,UNSPECIFIED
2021-05-30 23:15,47,150,APPROVED,UNSPECIFIED
2021-05-30 23:20,47,150,APPROVED,UNSPECIFIED
2021-05-30 23:25,47,150,APPROVED,UNSPECIFIED
2021-05-30 23:30,47,150,APPROVED,UNSPECIFIED
2021-05-30 23:35,47,150,APPROVED,UNSPECIFIED
2021-05-30 23:40,47,150,APPROVED,UNSPECIFIED
2021-05-30 23:45,47,150,APPROVED,UNSPECIFIED
2021-05-30 23:50,47,150,APPROVED,UNSPECIFIED
2021-05-30 23:55,47,150,APPROVED,UNSPECIFIED
2021-05-31 0:00,47,150,APPROVED,UNSPECIFIED
2021-05-31 0:05,47,150,APPROVED,UNSPECIFIED
2021-05-31 0:10,47,150,APPROVED,UNSPECIFIED
2021-05-31 0:15,47,149,APPROVED,UNSPECIFIED
2021-05-31 0:20,47,149,APPROVED,UNSPECIFIED
2021-05-31 0:25,47,149,APPROVED,UNSPECIFIED
2021-05-31 0:30,47,150,APPROVED,UNSPECIFIED
2021-05-31 0:35,47,149,APPROVED,UNSPECIFIED
2021-05-31 0:40,47,149,APPROVED,UNSPECIFIED
2021-05-31 0:45,47,149,APPROVED,UNSPECIFIED
2021-05-31 0:50,47,149,APPROVED,UNSPECIFIED
2021-05-31 0:55,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:00,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:05,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:10,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:15,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:20,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:25,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:30,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:35,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:40,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:45,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:50,47,149,APPROVED,UNSPECIFIED
2021-05-31 1:55,47,149,APPROVED,UNSPECIFIED
2021-05-31 2:00,47,149,APPROVED,UNSPECIFIED
2021-05-31 2:05,47,148,APPROVED,UNSPECIFIED
2021-05-31 2:10,47,148,APPROVED,UNSPECIFIED
2021-05-31 2:15,47,148,APPROVED,UNSPECIFIED
2021-05-31 2:20,47,148,APPROVED,UNSPECIFIED
2021-05-31 2:25,47,148,APPROVED,UNSPECIFIED
2021-05-31 2:30,47,148,APPROVED,UNSPECIFIED
2021-05-31 2:35,47,148,APPROVED,UNSPECIFIED
2021-05-31 2:40,47,148,APPROVED,UNSPECIFIED
2021-05-31 2:45,47,148,APPROVED,UNSPECIFIED
2021-05-31 2:50,47,148,APPROVED,UNSPECIFIED
2021-05-31 2:55,47,148,APPROVED,UNSPECIFIED
2021-05-31 3:00,47,148,APPROVED,UNSPECIFIED
2021-05-31 3:05,47,149,APPROVED,UNSPECIFIED
2021-05-31 3:10,47,148,APPROVED,UNSPECIFIED
2021-05-31 3:15,47,148,APPROVED,UNSPECIFIED
2021-05-31 3:20,47,149,APPROVED,UNSPECIFIED
2021-05-31 3:25,47,149,APPROVED,UNSPECIFIED
2021-05-31 3:30,47,149,APPROVED,UNSPECIFIED
2021-05-31 3:35,47,149,APPROVED,UNSPECIFIED
2021-05-31 3:40,47,149,APPROVED,UNSPECIFIED
2021-05-31 3:45,47,149,APPROVED,UNSPECIFIED
2021-05-31 3:50,47,149,APPROVED,UNSPECIFIED
2021-05-31 3:55,47,149,APPROVED,UNSPECIFIED
2021-05-31 4:00,47,149,APPROVED,UNSPECIFIED
2021-05-31 4:05,47,149,APPROVED,UNSPECIFIED
2021-05-31 4:10,47,149,APPROVED,UNSPECIFIED
2021-05-31 4:15,47,149,APPROVED,UNSPECIFIED
2021-05-31 4:20,47,149,APPROVED,UNSPECIFIED
2021-05-31 4:25,47,150,APPROVED,UNSPECIFIED
2021-05-31 4:30,47,150,APPROVED,UNSPECIFIED
2021-05-31 4:35,47,150,APPROVED,UNSPECIFIED
2021-05-31 4:40,47,150,APPROVED,UNSPECIFIED
2021-05-31 4:45,47,150,APPROVED,UNSPECIFIED
2021-05-31 4:50,47,150,APPROVED,UNSPECIFIED
2021-05-31 4:55,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:00,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:05,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:10,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:15,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:20,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:25,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:30,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:35,47,149,APPROVED,UNSPECIFIED
2021-05-31 5:40,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:45,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:50,47,150,APPROVED,UNSPECIFIED
2021-05-31 5:55,47,150,APPROVED,UNSPECIFIED
2021-05-31 6:00,47,150,APPROVED,UNSPECIFIED
